time,region_id,year_id,spi_1month,spi_3month,spi_12month,spei_1month,spei_3month,spei_12month,pdsi_value,drought_severity_class,updated_at
2021-02-18,2,2021,-0.33,-0.55,-0.55,-1.08,-1.15,-1.05,-1.41,,2021-02-18 02:00:00
2021-02-19,2,2021,1.66,1.76,1.76,1.37,1.53,1.57,1.82,,2021-02-19 02:00:00
2021-02-20,2,2021,-0.75,-1.04,-1.04,-1.77,-1.86,-1.72,-2.27,Abnormally Dry,2021-02-20 02:00:00
2021-02-21,2,2021,1.66,1.71,1.71,1.4,1.5,1.53,1.79,,2021-02-21 02:00:00
2021-02-22,2,2021,0.63,0.52,0.52,0.02,0.03,0.12,0.02,,2021-02-22 02:00:00
2021-02-23,2,2021,2.82,2.8,2.8,2.97,2.92,2.9,3.51,,2021-02-23 02:00:00
2021-02-24,2,2021,-0.31,-0.58,-0.58,-1.11,-1.22,-1.11,-1.49,,2021-02-24 02:00:00
2021-02-25,2,2021,0.01,-0.22,-0.22,-0.7,-0.79,-0.69,-0.97,,2021-02-25 02:00:00
2021-02-26,2,2021,0.09,-0.14,-0.14,-0.68,-0.76,-0.65,-0.94,,2021-02-26 02:00:00
2021-02-27,2,2021,-0.18,-0.43,-0.43,-1.0,-1.08,-0.97,-1.33,,2021-02-27 02:00:00
2021-02-28,2,2021,-0.37,-0.63,-0.63,-1.19,-1.28,-1.17,-1.57,,2021-02-28 02:00:00
2021-03-01,2,2021,1.63,1.56,1.56,1.41,1.39,1.42,1.66,,2021-03-01 02:00:00
2021-03-02,2,2021,-0.75,-1.05,-1.05,-1.76,-1.86,-1.73,-2.27,Abnormally Dry,2021-03-02 02:00:00
2021-03-03,2,2021,-0.61,-0.89,-0.89,-1.61,-1.69,-1.56,-2.07,Abnormally Dry,2021-03-03 02:00:00
2021-03-04,2,2021,-0.75,-1.02,-1.02,-1.66,-1.75,-1.63,-2.14,Abnormally Dry,2021-03-04 02:00:00
2021-03-05,2,2021,-0.66,-0.91,-0.91,-1.57,-1.64,-1.52,-2.0,Abnormally Dry,2021-03-05 02:00:00
2021-03-06,2,2021,-0.75,-0.99,-0.99,-1.69,-1.74,-1.61,-2.12,Abnormally Dry,2021-03-06 02:00:00
2021-03-07,2,2021,-0.54,-0.75,-0.75,-1.46,-1.49,-1.37,-1.82,Abnormally Dry,2021-03-07 02:00:00
2021-03-08,2,2021,-0.41,-0.6,-0.6,-1.33,-1.33,-1.21,-1.64,,2021-03-08 02:00:00
2021-03-09,2,2021,-0.75,-0.97,-0.97,-1.7,-1.73,-1.6,-2.11,Abnormally Dry,2021-03-09 02:00:00
2021-03-10,2,2021,1.43,1.43,1.43,1.06,1.14,1.19,1.35,,2021-03-10 02:00:00
2021-03-11,2,2021,-0.45,-0.64,-0.64,-1.3,-1.32,-1.2,-1.61,,2021-03-11 02:00:00
2021-03-12,2,2021,0.5,0.41,0.41,-0.08,-0.06,0.02,-0.09,,2021-03-12 02:00:00
2021-03-13,2,2021,-0.59,-0.8,-0.8,-1.44,-1.48,-1.37,-1.81,Abnormally Dry,2021-03-13 02:00:00
2021-03-14,2,2021,-0.11,-0.26,-0.26,-0.9,-0.89,-0.78,-1.1,,2021-03-14 02:00:00
2021-03-15,2,2021,-0.54,-0.74,-0.74,-1.46,-1.48,-1.35,-1.81,Abnormally Dry,2021-03-15 02:00:00
2021-03-16,2,2021,-0.32,-0.49,-0.49,-1.17,-1.17,-1.05,-1.43,,2021-03-16 02:00:00
2021-03-17,2,2021,-0.37,-0.54,-0.54,-1.23,-1.23,-1.11,-1.51,,2021-03-17 02:00:00
2021-03-18,2,2021,-0.75,-0.96,-0.96,-1.77,-1.78,-1.64,-2.17,Abnormally Dry,2021-03-18 02:00:00
2021-03-19,2,2021,2.27,2.38,2.38,2.2,2.32,2.33,2.78,,2021-03-19 02:00:00
2021-03-20,2,2021,-0.42,-0.59,-0.59,-1.23,-1.24,-1.13,-1.52,,2021-03-20 02:00:00
2021-03-21,2,2021,-0.75,-0.94,-0.94,-1.7,-1.7,-1.57,-2.08,Abnormally Dry,2021-03-21 02:00:00
2021-03-22,2,2021,-0.61,-0.78,-0.78,-1.55,-1.53,-1.41,-1.88,Abnormally Dry,2021-03-22 02:00:00
2021-03-23,2,2021,-0.22,-0.34,-0.34,-1.03,-0.99,-0.88,-1.22,,2021-03-23 02:00:00
2021-03-24,2,2021,-0.58,-0.74,-0.74,-1.54,-1.51,-1.38,-1.85,Abnormally Dry,2021-03-24 02:00:00
2021-03-25,2,2021,-0.63,-0.78,-0.78,-1.46,-1.44,-1.33,-1.76,Abnormally Dry,2021-03-25 02:00:00
2021-03-26,2,2021,-0.69,-0.84,-0.84,-1.6,-1.57,-1.45,-1.92,Abnormally Dry,2021-03-26 02:00:00
2021-03-27,2,2021,1.04,1.09,1.09,0.64,0.77,0.82,0.9,,2021-03-27 02:00:00
2021-03-28,2,2021,-0.56,-0.71,-0.71,-1.45,-1.42,-1.3,-1.74,Abnormally Dry,2021-03-28 02:00:00
2021-03-29,2,2021,-0.12,-0.2,-0.2,-0.86,-0.79,-0.7,-0.98,,2021-03-29 02:00:00
2021-03-30,2,2021,-0.75,-0.91,-0.91,-1.71,-1.68,-1.55,-2.05,Abnormally Dry,2021-03-30 02:00:00
2021-03-31,2,2021,0.67,0.7,0.7,0.11,0.25,0.33,0.28,,2021-03-31 02:00:00
2021-04-01,2,2021,-0.59,-0.73,-0.74,-1.51,-1.47,-1.35,-1.8,Abnormally Dry,2021-04-01 02:00:00
2021-04-02,2,2021,-0.75,-0.9,-0.91,-1.72,-1.67,-1.56,-2.05,Abnormally Dry,2021-04-02 02:00:00
2021-04-03,2,2021,-0.75,-0.89,-0.9,-1.68,-1.63,-1.52,-2.0,Abnormally Dry,2021-04-03 02:00:00
2021-04-04,2,2021,-0.75,-0.87,-0.89,-1.74,-1.66,-1.55,-2.03,Abnormally Dry,2021-04-04 02:00:00
2021-04-05,2,2021,-0.75,-0.88,-0.88,-1.8,-1.72,-1.58,-2.1,Abnormally Dry,2021-04-05 02:00:00
2021-04-06,2,2021,-0.63,-0.73,-0.74,-1.62,-1.52,-1.4,-1.87,Abnormally Dry,2021-04-06 02:00:00
2021-04-07,2,2021,-0.05,-0.03,-0.07,-0.81,-0.64,-0.58,-0.79,,2021-04-07 02:00:00
2021-04-08,2,2021,0.14,0.2,0.15,-0.54,-0.34,-0.3,-0.44,,2021-04-08 02:00:00
2021-04-09,2,2021,4.06,4.38,4.23,4.46,4.7,4.5,5.66,,2021-04-09 02:00:00
2021-04-10,2,2021,1.61,1.69,1.62,1.32,1.46,1.43,1.74,,2021-04-10 02:00:00
2021-04-11,2,2021,-0.75,-0.83,-0.85,-1.77,-1.65,-1.53,-2.02,Abnormally Dry,2021-04-11 02:00:00
2021-04-12,2,2021,-0.69,-0.76,-0.78,-1.67,-1.55,-1.44,-1.9,Abnormally Dry,2021-04-12 02:00:00
2021-04-13,2,2021,-0.51,-0.57,-0.59,-1.39,-1.28,-1.18,-1.57,Abnormally Dry,2021-04-13 02:00:00
2021-04-14,2,2021,0.11,0.13,0.07,-0.55,-0.4,-0.37,-0.51,,2021-04-14 02:00:00
2021-04-15,2,2021,-0.75,-0.82,-0.84,-1.71,-1.59,-1.48,-1.94,Abnormally Dry,2021-04-15 02:00:00
2021-04-16,2,2021,3.17,3.25,3.14,3.35,3.4,3.26,4.08,,2021-04-16 02:00:00
2021-04-17,2,2021,4.56,4.16,4.14,5.12,4.6,4.51,5.55,,2021-04-17 02:00:00
2021-04-18,2,2021,0.17,0.08,0.05,-0.57,-0.51,-0.44,-0.64,,2021-04-18 02:00:00
2021-04-19,2,2021,0.51,0.41,0.37,-0.07,-0.06,-0.02,-0.09,,2021-04-19 02:00:00
2021-04-20,2,2021,1.1,0.94,0.91,0.64,0.57,0.6,0.66,,2021-04-20 02:00:00
2021-04-21,2,2021,-0.71,-0.74,-0.78,-1.69,-1.52,-1.43,-1.86,Abnormally Dry,2021-04-21 02:00:00
2021-04-22,2,2021,-0.41,-0.46,-0.5,-1.28,-1.16,-1.08,-1.42,,2021-04-22 02:00:00
2021-04-23,2,2021,-0.67,-0.7,-0.74,-1.67,-1.5,-1.41,-1.84,Abnormally Dry,2021-04-23 02:00:00
2021-04-24,2,2021,-0.31,-0.35,-0.39,-1.15,-1.02,-0.95,-1.26,,2021-04-24 02:00:00
2021-04-25,2,2021,-0.59,-0.61,-0.66,-1.51,-1.35,-1.27,-1.65,Abnormally Dry,2021-04-25 02:00:00
2021-04-26,2,2021,-0.75,-0.75,-0.8,-1.69,-1.5,-1.43,-1.84,Abnormally Dry,2021-04-26 02:00:00
2021-04-27,2,2021,-0.75,-0.74,-0.8,-1.74,-1.53,-1.46,-1.88,Abnormally Dry,2021-04-27 02:00:00
2021-04-28,2,2021,2.41,2.12,2.17,2.44,2.15,2.19,2.58,,2021-04-28 02:00:00
2021-04-29,2,2021,-0.75,-0.74,-0.8,-1.72,-1.52,-1.45,-1.86,Abnormally Dry,2021-04-29 02:00:00
2021-04-30,2,2021,-0.36,-0.38,-0.43,-1.23,-1.08,-1.01,-1.33,,2021-04-30 02:00:00
2021-05-01,2,2021,-0.37,-0.39,-0.44,-1.27,-1.11,-1.04,-1.37,,2021-05-01 02:00:00
2021-05-02,2,2021,-0.32,-0.34,-0.39,-1.19,-1.04,-0.97,-1.28,,2021-05-02 02:00:00
2021-05-03,2,2021,-0.1,-0.13,-0.17,-0.95,-0.81,-0.73,-1.0,,2021-05-03 02:00:00
2021-05-04,2,2021,-0.71,-0.67,-0.75,-1.72,-1.48,-1.42,-1.81,Abnormally Dry,2021-05-04 02:00:00
2021-05-05,2,2021,-0.29,-0.3,-0.35,-1.13,-0.97,-0.91,-1.2,,2021-05-05 02:00:00
2021-05-06,2,2021,0.28,0.21,0.19,-0.4,-0.33,-0.26,-0.43,,2021-05-06 02:00:00
2021-05-07,2,2021,-0.32,-0.33,-0.38,-1.15,-1.0,-0.94,-1.23,,2021-05-07 02:00:00
2021-05-08,2,2021,-0.75,-0.71,-0.79,-1.78,-1.53,-1.47,-1.88,Abnormally Dry,2021-05-08 02:00:00
2021-05-09,2,2021,1.04,0.9,0.94,0.55,0.51,0.61,0.59,,2021-05-09 02:00:00
2021-05-10,2,2021,-0.71,-0.68,-0.75,-1.66,-1.44,-1.38,-1.76,Abnormally Dry,2021-05-10 02:00:00
2021-05-11,2,2021,-0.26,-0.27,-0.31,-1.1,-0.95,-0.87,-1.17,,2021-05-11 02:00:00
2021-05-12,2,2021,-0.58,-0.56,-0.63,-1.5,-1.3,-1.24,-1.59,Abnormally Dry,2021-05-12 02:00:00
2021-05-13,2,2021,2.51,2.15,2.33,2.51,2.15,2.33,2.58,,2021-05-13 02:00:00
2021-05-14,2,2021,0.92,0.74,0.8,0.42,0.34,0.46,0.39,,2021-05-14 02:00:00
2021-05-15,2,2021,-0.23,-0.25,-0.3,-1.11,-0.96,-0.89,-1.18,,2021-05-15 02:00:00
2021-05-16,2,2021,-0.36,-0.35,-0.42,-1.22,-1.04,-0.99,-1.28,,2021-05-16 02:00:00
2021-05-17,2,2021,-0.75,-0.7,-0.8,-1.71,-1.47,-1.44,-1.8,Abnormally Dry,2021-05-17 02:00:00
2021-05-18,2,2021,0.24,0.17,0.16,-0.45,-0.38,-0.3,-0.49,,2021-05-18 02:00:00
2021-05-19,2,2021,-0.35,-0.35,-0.41,-1.27,-1.09,-1.03,-1.34,,2021-05-19 02:00:00
2021-05-20,2,2021,2.19,1.89,2.02,2.02,1.75,1.91,2.1,,2021-05-20 02:00:00
2021-05-21,2,2021,-0.57,-0.55,-0.63,-1.52,-1.31,-1.26,-1.61,Abnormally Dry,2021-05-21 02:00:00
2021-05-22,2,2021,2.02,1.73,1.84,1.89,1.62,1.75,1.94,,2021-05-22 02:00:00
2021-05-23,2,2021,1.68,1.41,1.5,1.36,1.15,1.29,1.37,,2021-05-23 02:00:00
2021-05-24,2,2021,0.12,0.08,0.01,-0.63,-0.52,-0.49,-0.65,,2021-05-24 02:00:00
2021-05-25,2,2021,-0.75,-0.7,-0.81,-1.79,-1.53,-1.5,-1.88,Abnormally Dry,2021-05-25 02:00:00
2021-05-26,2,2021,0.66,0.56,0.53,-0.03,0.01,0.07,-0.02,,2021-05-26 02:00:00
2021-05-27,2,2021,-0.54,-0.51,-0.61,-1.41,-1.21,-1.19,-1.48,Abnormally Dry,2021-05-27 02:00:00
2021-05-28,2,2021,-0.75,-0.69,-0.81,-1.86,-1.58,-1.55,-1.94,Abnormally Dry,2021-05-28 02:00:00
2021-05-29,2,2021,0.0,-0.02,-0.09,-0.82,-0.67,-0.63,-0.84,,2021-05-29 02:00:00
2021-05-30,2,2021,-0.75,-0.68,-0.81,-1.68,-1.42,-1.43,-1.74,Abnormally Dry,2021-05-30 02:00:00
2021-05-31,2,2021,0.41,0.36,0.31,-0.23,-0.15,-0.12,-0.21,,2021-05-31 02:00:00
2021-06-01,2,2021,-0.68,-0.63,-0.75,-1.7,-1.45,-1.43,-1.78,Abnormally Dry,2021-06-01 02:00:00
2021-06-02,2,2021,0.55,0.47,0.45,-0.1,-0.05,0.02,-0.08,,2021-06-02 02:00:00
2021-06-03,2,2021,-0.75,-0.7,-0.81,-1.71,-1.47,-1.45,-1.8,Abnormally Dry,2021-06-03 02:00:00
2021-06-04,2,2021,0.58,0.49,0.48,-0.03,0.0,0.07,-0.02,,2021-06-04 02:00:00
2021-06-05,2,2021,2.14,1.84,1.97,2.01,1.74,1.88,2.08,,2021-06-05 02:00:00
2021-06-06,2,2021,0.13,0.05,0.03,-0.63,-0.56,-0.48,-0.7,,2021-06-06 02:00:00
2021-06-07,2,2021,2.4,2.0,2.2,2.35,1.96,2.16,2.35,,2021-06-07 02:00:00
2021-06-08,2,2021,0.67,0.5,0.53,0.08,0.03,0.14,0.01,,2021-06-08 02:00:00
2021-06-09,2,2021,0.11,0.0,-0.0,-0.6,-0.57,-0.48,-0.71,,2021-06-09 02:00:00
2021-06-10,2,2021,-0.3,-0.35,-0.4,-1.22,-1.09,-1.01,-1.34,,2021-06-10 02:00:00
2021-06-11,2,2021,0.21,0.09,0.09,-0.51,-0.48,-0.39,-0.61,,2021-06-11 02:00:00
2021-06-12,2,2021,-0.68,-0.69,-0.77,-1.74,-1.54,-1.48,-1.89,Abnormally Dry,2021-06-12 02:00:00
2021-06-13,2,2021,-0.35,-0.4,-0.44,-1.32,-1.17,-1.09,-1.45,,2021-06-13 02:00:00
2021-06-14,2,2021,-0.75,-0.75,-0.83,-1.75,-1.55,-1.5,-1.9,Abnormally Dry,2021-06-14 02:00:00
2021-06-15,2,2021,-0.1,-0.18,-0.2,-0.94,-0.86,-0.76,-1.06,,2021-06-15 02:00:00
2021-06-16,2,2021,-0.17,-0.25,-0.27,-1.02,-0.93,-0.84,-1.15,,2021-06-16 02:00:00
2021-06-17,2,2021,-0.71,-0.71,-0.79,-1.71,-1.51,-1.46,-1.85,Abnormally Dry,2021-06-17 02:00:00
2021-06-18,2,2021,-0.46,-0.48,-0.54,-1.39,-1.23,-1.16,-1.51,,2021-06-18 02:00:00
2021-06-19,2,2021,-0.43,-0.46,-0.51,-1.35,-1.2,-1.12,-1.47,,2021-06-19 02:00:00
2021-06-20,2,2021,-0.45,-0.48,-0.53,-1.35,-1.2,-1.13,-1.48,,2021-06-20 02:00:00
2021-06-21,2,2021,-0.75,-0.74,-0.82,-1.76,-1.55,-1.49,-1.9,Abnormally Dry,2021-06-21 02:00:00
2021-06-22,2,2021,-0.75,-0.74,-0.82,-1.79,-1.57,-1.52,-1.93,Abnormally Dry,2021-06-22 02:00:00
2021-06-23,2,2021,-0.75,-0.74,-0.81,-1.75,-1.54,-1.48,-1.89,Abnormally Dry,2021-06-23 02:00:00
2021-06-24,2,2021,-0.24,-0.28,-0.31,-1.07,-0.95,-0.87,-1.17,,2021-06-24 02:00:00
2021-06-25,2,2021,-0.23,-0.27,-0.3,-1.1,-0.96,-0.88,-1.19,,2021-06-25 02:00:00
2021-06-26,2,2021,-0.75,-0.73,-0.81,-1.81,-1.57,-1.51,-1.93,Abnormally Dry,2021-06-26 02:00:00
2021-06-27,2,2021,-0.75,-0.72,-0.81,-1.86,-1.61,-1.55,-1.98,Abnormally Dry,2021-06-27 02:00:00
2021-06-28,2,2021,-0.42,-0.43,-0.48,-1.33,-1.15,-1.08,-1.42,,2021-06-28 02:00:00
2021-06-29,2,2021,0.96,0.81,0.9,0.54,0.47,0.62,0.55,,2021-06-29 02:00:00
2021-06-30,2,2021,0.36,0.26,0.3,-0.35,-0.31,-0.17,-0.4,,2021-06-30 02:00:00
2021-07-01,2,2021,0.74,0.58,0.67,0.19,0.14,0.3,0.14,,2021-07-01 02:00:00
2021-07-02,2,2021,-0.39,-0.44,-0.46,-1.31,-1.18,-1.07,-1.45,,2021-07-02 02:00:00
2021-07-03,2,2021,-0.58,-0.61,-0.65,-1.61,-1.44,-1.34,-1.77,Abnormally Dry,2021-07-03 02:00:00
2021-07-04,2,2021,-0.4,-0.45,-0.47,-1.33,-1.19,-1.09,-1.47,,2021-07-04 02:00:00
2021-07-05,2,2021,-0.75,-0.76,-0.81,-1.81,-1.61,-1.52,-1.97,Abnormally Dry,2021-07-05 02:00:00
2021-07-06,2,2021,-0.64,-0.66,-0.69,-1.56,-1.4,-1.3,-1.71,Abnormally Dry,2021-07-06 02:00:00
2021-07-07,2,2021,1.15,0.94,1.11,0.64,0.54,0.77,0.62,,2021-07-07 02:00:00
2021-07-08,2,2021,-0.72,-0.74,-0.78,-1.76,-1.57,-1.47,-1.93,Abnormally Dry,2021-07-08 02:00:00
2021-07-09,2,2021,4.27,3.76,4.07,4.7,4.1,4.35,4.94,,2021-07-09 02:00:00
2021-07-10,2,2021,-0.75,-0.74,-0.79,-1.76,-1.55,-1.46,-1.9,Abnormally Dry,2021-07-10 02:00:00
2021-07-11,2,2021,-0.75,-0.74,-0.79,-1.79,-1.58,-1.49,-1.93,Abnormally Dry,2021-07-11 02:00:00
2021-07-12,2,2021,-0.75,-0.74,-0.79,-1.8,-1.58,-1.49,-1.94,Abnormally Dry,2021-07-12 02:00:00
2021-07-13,2,2021,-0.75,-0.73,-0.78,-1.84,-1.6,-1.51,-1.96,Abnormally Dry,2021-07-13 02:00:00
2021-07-14,2,2021,-0.17,-0.21,-0.22,-1.04,-0.91,-0.8,-1.12,,2021-07-14 02:00:00
2021-07-15,2,2021,-0.74,-0.72,-0.77,-1.74,-1.52,-1.43,-1.86,Abnormally Dry,2021-07-15 02:00:00
2021-07-16,2,2021,-0.52,-0.52,-0.56,-1.39,-1.21,-1.14,-1.49,Abnormally Dry,2021-07-16 02:00:00
2021-07-17,2,2021,-0.75,-0.74,-0.78,-1.81,-1.58,-1.48,-1.94,Abnormally Dry,2021-07-17 02:00:00
2021-07-18,2,2021,-0.01,0.04,-0.05,-0.83,-0.62,-0.6,-0.78,,2021-07-18 02:00:00
2021-07-19,2,2021,-0.72,-0.69,-0.75,-1.72,-1.49,-1.42,-1.83,Abnormally Dry,2021-07-19 02:00:00
2021-07-20,2,2021,0.46,0.54,0.42,-0.21,0.0,-0.03,-0.02,,2021-07-20 02:00:00
2021-07-21,2,2021,-0.38,-0.35,-0.42,-1.27,-1.06,-1.02,-1.31,,2021-07-21 02:00:00
2021-07-22,2,2021,-0.38,-0.35,-0.42,-1.21,-1.01,-0.97,-1.25,,2021-07-22 02:00:00
2021-07-23,2,2021,-0.38,-0.35,-0.41,-1.36,-1.13,-1.06,-1.4,,2021-07-23 02:00:00
2021-07-24,2,2021,-0.75,-0.73,-0.78,-1.77,-1.54,-1.46,-1.89,Abnormally Dry,2021-07-24 02:00:00
2021-07-25,2,2021,-0.41,-0.39,-0.44,-1.36,-1.15,-1.07,-1.42,,2021-07-25 02:00:00
2021-07-26,2,2021,0.55,0.61,0.51,-0.13,0.07,0.06,0.05,,2021-07-26 02:00:00
2021-07-27,2,2021,1.12,1.27,1.07,0.62,0.87,0.74,1.03,,2021-07-27 02:00:00
2021-07-28,2,2021,-0.71,-0.72,-0.74,-1.71,-1.52,-1.4,-1.86,Abnormally Dry,2021-07-28 02:00:00
2021-07-29,2,2021,-0.75,-0.76,-0.78,-1.72,-1.53,-1.42,-1.88,Abnormally Dry,2021-07-29 02:00:00
2021-07-30,2,2021,-0.12,-0.08,-0.15,-1.02,-0.8,-0.75,-0.99,,2021-07-30 02:00:00
2021-07-31,2,2021,0.94,1.06,0.91,0.41,0.64,0.56,0.74,,2021-07-31 02:00:00
2021-08-01,2,2021,-0.61,-0.62,-0.65,-1.63,-1.44,-1.33,-1.77,Abnormally Dry,2021-08-01 02:00:00
2021-08-02,2,2021,2.19,2.31,2.14,2.01,2.16,2.02,2.59,,2021-08-02 02:00:00
2021-08-03,2,2021,3.01,2.97,2.89,3.08,3.02,2.94,3.63,,2021-08-03 02:00:00
2021-08-04,2,2021,0.88,0.83,0.8,0.29,0.36,0.41,0.41,,2021-08-04 02:00:00
2021-08-05,2,2021,-0.75,-0.77,-0.79,-1.79,-1.61,-1.49,-1.97,Abnormally Dry,2021-08-05 02:00:00
2021-08-06,2,2021,-0.75,-0.77,-0.78,-1.92,-1.7,-1.56,-2.09,Abnormally Dry,2021-08-06 02:00:00
2021-08-07,2,2021,-0.69,-0.69,-0.72,-1.64,-1.45,-1.36,-1.78,Abnormally Dry,2021-08-07 02:00:00
2021-08-08,2,2021,-0.09,-0.11,-0.14,-0.91,-0.76,-0.68,-0.95,,2021-08-08 02:00:00
2021-08-09,2,2021,1.17,1.12,1.1,0.73,0.77,0.81,0.91,,2021-08-09 02:00:00
2021-08-10,2,2021,-0.5,-0.53,-0.54,-1.52,-1.34,-1.22,-1.65,Abnormally Dry,2021-08-10 02:00:00
2021-08-11,2,2021,-0.57,-0.59,-0.61,-1.6,-1.41,-1.3,-1.74,Abnormally Dry,2021-08-11 02:00:00
2021-08-12,2,2021,-0.75,-0.75,-0.78,-1.8,-1.59,-1.48,-1.95,Abnormally Dry,2021-08-12 02:00:00
2021-08-13,2,2021,-0.6,-0.59,-0.63,-1.59,-1.38,-1.29,-1.7,Abnormally Dry,2021-08-13 02:00:00
2021-08-14,2,2021,-0.75,-0.74,-0.78,-1.73,-1.52,-1.43,-1.86,Abnormally Dry,2021-08-14 02:00:00
2021-08-15,2,2021,-0.71,-0.7,-0.73,-1.75,-1.53,-1.42,-1.88,Abnormally Dry,2021-08-15 02:00:00
2021-08-16,2,2021,-0.58,-0.56,-0.61,-1.62,-1.39,-1.3,-1.71,Abnormally Dry,2021-08-16 02:00:00
2021-08-17,2,2021,-0.59,-0.56,-0.61,-1.58,-1.35,-1.27,-1.66,Abnormally Dry,2021-08-17 02:00:00
2021-08-18,2,2021,-0.44,-0.39,-0.46,-1.43,-1.18,-1.12,-1.46,,2021-08-18 02:00:00
2021-08-19,2,2021,0.86,0.95,0.83,0.31,0.51,0.46,0.59,,2021-08-19 02:00:00
2021-08-20,2,2021,-0.64,-0.6,-0.67,-1.73,-1.47,-1.4,-1.81,Abnormally Dry,2021-08-20 02:00:00
2021-08-21,2,2021,-0.75,-0.7,-0.77,-1.82,-1.55,-1.48,-1.91,Abnormally Dry,2021-08-21 02:00:00
2021-08-22,2,2021,3.08,3.23,2.98,3.17,3.3,3.04,3.96,,2021-08-22 02:00:00
2021-08-23,2,2021,-0.62,-0.56,-0.64,-1.58,-1.33,-1.28,-1.64,Abnormally Dry,2021-08-23 02:00:00
2021-08-24,2,2021,-0.75,-0.68,-0.77,-1.81,-1.53,-1.48,-1.87,Abnormally Dry,2021-08-24 02:00:00
2021-08-25,2,2021,0.37,0.46,0.33,-0.38,-0.14,-0.17,-0.2,,2021-08-25 02:00:00
2021-08-26,2,2021,-0.75,-0.69,-0.77,-1.85,-1.57,-1.5,-1.93,Abnormally Dry,2021-08-26 02:00:00
2021-08-27,2,2021,-0.75,-0.68,-0.76,-1.93,-1.62,-1.55,-1.99,Abnormally Dry,2021-08-27 02:00:00
2021-08-28,2,2021,-0.75,-0.68,-0.76,-1.81,-1.53,-1.47,-1.88,Abnormally Dry,2021-08-28 02:00:00
2021-08-29,2,2021,-0.75,-0.66,-0.76,-1.83,-1.53,-1.48,-1.87,Abnormally Dry,2021-08-29 02:00:00
2021-08-30,2,2021,2.27,2.32,2.2,1.98,2.08,2.0,2.49,,2021-08-30 02:00:00
2021-08-31,2,2021,-0.64,-0.56,-0.65,-1.76,-1.46,-1.4,-1.79,Abnormally Dry,2021-08-31 02:00:00
2021-09-01,2,2021,-0.66,-0.58,-0.67,-1.67,-1.39,-1.35,-1.71,Abnormally Dry,2021-09-01 02:00:00
2021-09-02,2,2021,-0.75,-0.65,-0.75,-1.85,-1.53,-1.48,-1.88,Abnormally Dry,2021-09-02 02:00:00
2021-09-03,2,2021,1.79,1.89,1.72,1.44,1.61,1.49,1.92,,2021-09-03 02:00:00
2021-09-04,2,2021,-0.29,-0.19,-0.31,-1.29,-0.99,-0.98,-1.23,,2021-09-04 02:00:00
2021-09-05,2,2021,-0.18,-0.05,-0.2,-1.02,-0.72,-0.76,-0.9,,2021-09-05 02:00:00
2021-09-06,2,2021,-0.48,-0.35,-0.5,-1.46,-1.14,-1.16,-1.4,,2021-09-06 02:00:00
2021-09-07,2,2021,-0.49,-0.36,-0.5,-1.57,-1.22,-1.22,-1.51,,2021-09-07 02:00:00
2021-09-08,2,2021,0.33,0.49,0.3,-0.41,-0.1,-0.19,-0.15,,2021-09-08 02:00:00
2021-09-09,2,2021,-0.57,-0.43,-0.58,-1.62,-1.27,-1.28,-1.57,Abnormally Dry,2021-09-09 02:00:00
2021-09-10,2,2021,1.5,1.67,1.45,1.07,1.32,1.16,1.57,,2021-09-10 02:00:00
2021-09-11,2,2021,-0.68,-0.56,-0.69,-1.77,-1.43,-1.42,-1.76,Abnormally Dry,2021-09-11 02:00:00
2021-09-12,2,2021,0.01,0.13,-0.02,-0.87,-0.57,-0.61,-0.72,,2021-09-12 02:00:00
2021-09-13,2,2021,-0.48,-0.37,-0.5,-1.59,-1.26,-1.24,-1.56,,2021-09-13 02:00:00
2021-09-14,2,2021,0.11,0.24,0.09,-0.75,-0.45,-0.49,-0.58,,2021-09-14 02:00:00
2021-09-15,2,2021,-0.57,-0.46,-0.58,-1.62,-1.3,-1.28,-1.61,Abnormally Dry,2021-09-15 02:00:00
2021-09-16,2,2021,1.69,1.8,1.64,1.39,1.56,1.44,1.86,,2021-09-16 02:00:00
2021-09-17,2,2021,-0.14,-0.04,-0.16,-1.02,-0.75,-0.75,-0.93,,2021-09-17 02:00:00
2021-09-18,2,2021,1.08,1.15,1.04,0.54,0.72,0.68,0.84,,2021-09-18 02:00:00
2021-09-19,2,2021,-0.31,-0.24,-0.34,-1.32,-1.05,-1.01,-1.3,,2021-09-19 02:00:00
2021-09-20,2,2021,-0.62,-0.55,-0.64,-1.71,-1.42,-1.37,-1.75,Abnormally Dry,2021-09-20 02:00:00
2021-09-21,2,2021,-0.3,-0.23,-0.32,-1.24,-0.98,-0.95,-1.22,,2021-09-21 02:00:00
2021-09-22,2,2021,-0.75,-0.68,-0.77,-1.8,-1.52,-1.47,-1.86,Abnormally Dry,2021-09-22 02:00:00
2021-09-23,2,2021,0.15,0.22,0.13,-0.7,-0.46,-0.43,-0.58,,2021-09-23 02:00:00
2021-09-24,2,2021,1.89,1.9,1.85,1.56,1.63,1.63,1.95,,2021-09-24 02:00:00
2021-09-25,2,2021,-0.75,-0.7,-0.77,-1.8,-1.54,-1.47,-1.89,Abnormally Dry,2021-09-25 02:00:00
2021-09-26,2,2021,-0.75,-0.69,-0.77,-1.81,-1.54,-1.48,-1.89,Abnormally Dry,2021-09-26 02:00:00
